"ID","propane_used"
473,60.6463646857135
474,54.7038438008322
475,38.0630086118726
476,31.5504250415066
477,52.3665865434652
478,24.6942325424604
479,36.0450159698603
480,23.2384275829698
481,43.1381094056082
482,27.1789943295851
483,47.7184386796683
484,47.0545250132457
485,56.9070648960403
486,54.2739310736422
487,46.8439495914338
488,58.8124853746878
489,51.4380540069118
490,48.7297480876769
491,51.4925969815008
492,54.968126096382
493,58.6392065544321
494,27.963558397512
495,65.0890074610657
496,51.4963175818309
497,27.0875244737509
498,33.701251020679
499,24.8922228837941
500,44.2925393267915
501,55.2810446349856
502,55.139870880555
503,57.1288581671422
504,53.9675501528524
505,57.8653754472991
506,55.8281889858027
507,50.1714960763118
508,64.003651377608
509,55.3028012306501
510,58.7892586429234
511,27.2927864753511
512,49.2633881190736
513,25.2226294296273
514,34.5191516005885
515,55.3230060683782
516,58.668610265937
517,55.8838347402766
518,37.0135697520778
519,48.3544735108147
520,57.1932455360117
521,58.0188339584214
522,35.0264423509631
523,38.516337844761
524,39.5067492149461
525,55.1686524474026
526,54.4146232753394
527,27.6982614965293
528,44.6834000327068
529,49.884387945436
530,47.4273961949732
531,59.8295398651442
532,50.9638220819652
533,45.8164497464593
534,56.1485320536824
535,58.0632647459492
536,54.683111112033
537,56.6190111655281
538,45.9617676862148
539,49.7318065295408
540,45.2008805786459
541,28.217156833326
542,33.635560671131
543,60.071867681965
544,54.2024551579283
545,55.0121321397648
546,57.5968699577441
547,45.499321434087
548,45.8129228220391
549,56.0863288117049
550,64.1166651026952
551,44.6211856864757
552,30.9727372512151
553,59.2603190596782
554,34.9864268922175
555,44.9717752570566
556,27.7305803466799
557,54.0003859313486
558,56.0526185673507
559,56.7990330599292
560,46.2854088062972
561,54.3561545851789
562,36.7772690213303
563,47.2860806098923
564,47.8571208960116
565,36.0832872742897
566,52.9430661586393
567,54.2742060633359
568,56.1035584072772
569,49.4031907137088
570,28.3449311247442
571,55.6576590672384
572,48.0207139018338
573,46.3682369838836
574,57.1456336616156
575,25.3565263303588
576,47.7989425123703
577,44.8607316810696
578,47.5344663889281
579,46.5969668524999
580,55.6149865954586
581,44.6264161309272
582,35.3719150831361
583,36.9098616740703
584,55.1565822065405
585,46.9643520088318
586,64.9449333158318
587,55.2482946363136
588,46.0245707343902
589,47.2996358690907
590,36.6495272852196
591,45.6280898584119
592,23.4371956657216
593,44.6335339948307
594,55.175349689122
595,28.9467175080119
596,65.2791775221967
597,58.2511071164115
598,34.5658975597144
599,57.1348781402856
600,56.9840032400184
601,47.9444963202469
602,47.2837525686205
603,42.6880394722665
604,40.1758636844299
605,26.1431784416901
606,54.3828347007267
607,57.3537297192237
608,46.2094995111831
609,34.8277138724689
610,60.4656275398769
611,38.0116534109576
612,54.5182205989379
613,46.1461798877884
614,55.6540452683763
615,44.2728679537122
616,56.0947366523108
617,65.3756332218571
618,58.0872341276079
619,55.0371314072701
620,37.2922856444425
621,53.9882435945648
622,66.8110737782687
623,36.8336376620816
624,55.0952421276035
625,45.9771754144473
626,44.6455779257184
627,57.6064955211199
628,56.1576730586099
629,56.5836097841221
630,58.9498503051421
631,61.0854411991754
632,56.4165944704623
633,34.5077819749052
634,57.4714677020676
635,56.0100065647391
636,48.2736327123836
637,25.2258017440667
638,26.7912706194842
639,52.2719461998039
640,59.1778734361841
641,48.0823589617768
642,50.8155091999641
643,43.8344727442785
644,51.507870032221
645,61.0403407906714
646,55.3718962773097
647,57.3953186605509
648,56.7746608050368
649,43.7737127773548
650,55.9586866153631
651,50.7228665873667
652,45.7608194121087
653,56.4966609071297
654,46.3500455783311
655,47.9920271690332
656,59.4394319433174
657,58.2558725080758
658,46.4156660609383
659,52.6912382819473
660,56.8009673383794
661,26.6454980837512
662,29.8181210617086
663,44.2844227876158
664,23.6422157568758
665,44.3141522160957
666,55.2453708284915
667,52.7593500381381
668,56.3905116436459
669,46.7847511086688
670,41.6084574953249
671,56.0497284136875
672,44.1872962784049
673,58.3553787902813
674,55.4255383440352
675,45.9027571397138
676,44.6309049163372
677,50.8719071341537
678,42.757275779134
679,54.9986282272537
680,59.692624987265
681,36.473384967718
682,47.411562437267
683,57.4377109576721
684,57.3592299717711
685,57.4990877885484
686,59.617258908878
687,57.7169567240019
688,34.8984535650975
689,57.4564865776219
690,50.0304620498985
691,44.4327110353144
692,55.8787941806247
693,52.4112125087857
694,57.87395216061
695,44.3418435187597
696,58.3617399476705
697,60.7072517695941
698,60.1182143551095
699,47.2626490951709
700,46.1527866485024
701,44.3085102625842
702,39.8074596178733
703,39.1030064423297
704,59.5130503085327
705,56.5737661441399
706,58.9826919620977
707,45.2318398325772
708,34.1759924350675
709,56.4118280221311
710,46.3316098695302
711,53.5660646139553
712,46.9745770036863
713,54.1830710901855
714,46.3259083023243
715,35.3056052635882
716,48.7647789364779
717,44.075927621111
718,56.991797268371
719,47.9054843554503
720,47.4709979697984
721,36.4698871103199
722,48.3068903616764
723,36.2580747355551
724,46.4872501883613
725,58.9810396019852
726,55.2401000995796
727,56.0739607342615
728,54.8304813147435
729,46.9899659235863
730,45.0138865063339
731,45.1392379083936
732,56.3503211612389
733,46.2287235287365
734,24.6582690746331
735,45.037217305928
736,47.82166582753
737,54.0318873567817
738,28.6499244854934
739,43.280843421317
740,54.4838089989315
741,64.6111283495856
742,56.3025608571093
743,46.3278719261585
744,54.2310447476581
745,45.757617220784
746,55.3322647777172
747,50.6778852329722
748,65.516073321509
749,45.7899288393874
750,59.3575593128294
751,48.1027205139634
752,57.1474776913698
753,65.4921281971875
754,47.7083625749061
755,57.4579858574525
756,56.8260023970693
757,36.7302026838803
758,49.0394769139305
759,41.3401214205415
760,60.1127806343585
761,56.5337367221255
762,32.459884444187
763,37.023562642198
764,56.1360413287157
765,63.9637542864158
766,25.2510201470265
767,57.9774656690011
768,44.2286500481949
769,58.5835012575967
770,45.4254592705428
771,57.5871907964206
772,22.7264528382142
773,56.7765606976533
774,54.7605119987834
775,26.7149547045233
776,36.8181882140947
777,56.9026350991436
778,49.0831436417382
779,47.7011401023469
780,59.5676571830068
781,46.7615616627461
782,47.470856578246
783,48.6267901235033
784,57.381899005678
785,55.642433366146
786,37.0262225110017
787,46.8423953131169
788,47.4459779557696
789,24.0431822264484
790,56.2783583019782
791,48.3099455195542
792,56.8090082002341
793,45.7245606099504
794,54.8294454782178
795,46.7527790817013
796,56.5547722871819
797,44.3319862998639
798,46.8248550259842
799,53.2837952389573
800,58.0573137248058
801,53.5262285182204
802,46.8298410367035
803,34.7213733785778
804,57.7396528581084
805,42.0792294932606
806,45.0924189094407
807,55.6623248124073
808,45.0659810547919
809,60.6992565575993
810,58.5190813875017
811,27.4299008671364
812,53.3936129103121
813,49.5915607398826
814,47.3697698645624
815,33.571376931684
816,64.364615913617
817,46.9528941066305
818,56.0405798762582
819,47.3632966453701
820,39.5511359178928
821,54.4648038122255
822,59.3543521133503
823,58.0284618452524
824,55.2556860814384
825,43.9446993071093
826,25.0435318084322
827,56.0252369914103
828,35.9532346777038
829,55.2389666156381
830,55.2571793395439
831,57.5956347407541
832,56.095538734941
833,56.9737522141615
834,43.7642632709098
835,64.9668297393638
836,56.5205746098758
837,61.0994679831527
838,44.2948501456291
839,44.1629794485363
840,44.3161482196012
841,46.425152007069
842,48.6580229969864
843,46.4782644207435
844,56.2361787529785
845,49.5457512639309
846,25.1155088035311
847,57.1400692457773
848,27.2535698241957
849,57.7103976925127
850,55.6680428093001
851,56.2377194649395
852,47.6620296730237
853,55.4963320071158
854,47.7538132481967
855,56.1634136111848
856,54.7694361557089
857,54.8353687193674
858,54.3646185787364
859,56.3524593113664
860,46.590000099792
861,57.4984111613389
862,54.503587739991
863,47.3273916408161
864,56.7390207395132
865,45.3564318128195
866,55.6250817453339
867,34.4027327313733
868,56.6025793250823
869,58.2441216565144
870,46.3849307591654
871,46.2698233080181
872,44.6712341716531
873,23.7542852055042
874,45.6493857624099
875,66.8340479999788
876,57.5995268511344
877,47.6602926345966
878,58.2900467948065
879,53.5163743174631
880,47.2081297859793
881,56.3075788403444
882,27.0361267416419
883,47.4500864746443
884,27.4533160224318
885,64.596916496452
886,57.7931487741313
887,46.2030747760068
888,58.1645806394353
889,45.3082206174466
890,35.5774706873883
891,38.3416644126723
892,21.9987446990998
893,45.9096279497589
894,49.2854441899662
895,56.4229458777637
896,34.9626640093955
897,56.6168282798598
898,55.8009744728357
899,59.7809284380171
900,64.9891570911067
901,47.5350409865983
902,48.9695588545008
903,53.4944025099071
904,45.821298638246
905,44.8277745241113
906,44.2882971102911
907,31.6752444148349
908,26.012990039557
909,47.533105847233
910,51.4837276882044
911,48.3320067760871
912,53.9676883088955
913,58.5730717571057
914,45.6239226259575
915,53.2661810328097
916,55.4412489244835
917,44.9461775207893
918,55.3138430392564
919,46.3147669171334
920,47.6360028975225
921,55.9158102344107
922,46.2764144496101
923,33.3693005897957
924,56.2110280879881
925,46.6588205234126
926,57.7875189415016
927,46.2320419260193
928,47.7328672634661
929,55.5915038463098
930,44.1443323042436
931,37.1266369485071
932,70.0877919921421
933,46.6787330628064
934,56.142936294824
935,39.4882202441414
936,48.7774177891663
937,47.7911493642588
938,53.3601061093801
939,46.0418330687705
940,47.3364623032829
941,65.619227741671
942,43.8885696487405
943,43.1096723162561
944,35.0524883780767
945,66.674882924795
946,66.3619382350314
947,50.7282687838946
948,64.3891280095869
949,66.7985379944564
950,46.0133414688145
951,38.6434118076332
952,26.5855009776889
953,56.6842736973759
954,46.628050197135
955,45.0538084479037
956,54.7330569776515
957,42.9819622755775
958,47.3047902582731
959,57.3116125876818
960,48.5220750383536
961,44.5118635529245
962,54.8304938008508
963,54.798663147542
964,54.1225482420681
965,46.5690671587793
966,63.7785104563792
967,47.3512861373718
968,52.2738875776356
969,36.750473025285
970,58.0587721607477
971,45.829316989739
972,54.3041887666576
973,48.1433817810332
974,54.2076490833372
975,49.2314000449269
976,58.6591558021398
977,47.7184835874881
978,57.7313015672487
979,36.328992617025
980,47.5607111003601
981,47.312165448051
982,48.1645444501022
983,57.4955059133292
984,57.03229123923
985,56.5053776399397
986,44.1399257415636
987,45.1303503139957
988,24.7421341140217
989,50.6780272146247
990,33.2301336736479
991,35.5067225420819
992,57.7153806503964
993,46.5558845649904
994,44.9294088473965
995,45.7020090043463
996,41.1298298637223
997,35.9283296686792
998,46.1838479728232
999,45.4395558674744
1000,38.4993143453686
1001,55.7105360600902
1002,57.7233067710567
1003,56.9259077003431
1004,46.5564256031028
1005,46.913183150074
1006,56.3060765140868
1007,56.8175128830747
1008,50.2002157288077
1009,56.3964437466154
1010,59.6258552503484
1011,46.9713649539404
1012,48.669630352838
1013,51.6874127488233
1014,64.6631005759494
1015,36.5351460676119
1016,44.2556820458851
1017,65.8426215942426
1018,47.0290161529661
1019,55.0881594602624
1020,55.1632503360909
1021,65.6843903146802
1022,56.886585924377
1023,64.7630709969747
1024,47.7705289513832
1025,28.8123413808948
1026,53.1311514370072
1027,48.9068964199555
1028,42.4239081763168
1029,46.6059435734502
1030,65.8138152003723
1031,35.8942773773869
1032,45.2332998458753
1033,28.8097720674596
1034,47.0463379840275
1035,32.9290183787334
1036,42.7781955924483
1037,47.4598451930131
1038,34.8869321091166
1039,47.7463464530201
1040,46.3537865033908
1041,48.9103589563795
1042,56.0863314549266
1043,46.5100693248637
1044,36.3256703561622
1045,56.6348257274725
1046,43.6752016847072
1047,55.713665724893
1048,47.2804132918369
1049,46.2392813028639
1050,42.2529105498884
1051,36.7103935567595
1052,47.6061627057592
1053,50.127260290302
1054,22.8845206484611
1055,48.0539230688239
1056,49.4889203258404
1057,46.4535806220783
1058,68.9763655856845
1059,55.607760362746
1060,65.5591884919455
1061,27.535879312473
1062,43.3988352814229
1063,38.271053685114
1064,39.8148036151908
1065,55.6034268410159
1066,38.7115189943469
1067,26.196122656206
1068,55.3904692850885
1069,58.9836273410516
1070,68.4030467304825
1071,55.1904418162682
1072,48.5830691763857
1073,47.3182876760832
1074,45.2457464980181
1075,48.2230680828519
1076,57.1817144355566
1077,43.4348174353086
1078,44.0433931212001
1079,56.4376022097851
1080,49.0562559012257
1081,57.6603706525302
1082,54.6091546184148
1083,46.9797179956818
1084,47.8538227593206
1085,53.7688505805833
1086,46.9917148669019
1087,53.654636304075
1088,44.5087784341492
1089,44.759261520746
1090,44.9972077394825
1091,53.8080563337098
1092,44.5183637105746
1093,55.0590246939886
1094,57.0079645856872
1095,41.5940486151196
1096,50.8524990653977
1097,46.320169150291
1098,57.3841522381148
1099,31.358083137177
1100,54.8105784333093
1101,66.6002236686701
1102,55.4857481406853
1103,56.8399157733832
1104,34.1691450259544
1105,56.1126858352582
1106,65.4922362381144
1107,23.5618921344355
1108,57.5440145491769
1109,44.1759772122753
1110,57.1315010852727
1111,47.7113398980271
1112,59.4061870779475
1113,48.9811641431606
1114,47.6871549500948
1115,45.3300378846129
1116,58.8980500023546
1117,58.6471543171587
1118,55.890270033516
1119,29.2041738863041
1120,54.3317387710857
1121,55.2525162039343
1122,43.257487681834
1123,29.2464770195321
1124,46.9209182208005
1125,46.2903982459642
1126,60.4295008003099
1127,58.613398917805
1128,49.2052727387257
1129,45.4093488183176
1130,54.7718642324864
1131,44.4411296850991
1132,60.6457847873987
1133,46.1872894366488
1134,43.6709491578145
1135,64.6639332324933
1136,46.5943243062351
1137,56.7034480891086
1138,56.5185819067371
1139,47.9717847499986
1140,25.74413193391
1141,54.5878539369511
1142,56.8770481156962
1143,48.1051652050953
1144,65.0323513608572
1145,40.9286109481307
1146,44.61267457812
1147,42.7439571922818
1148,28.429218406005
1149,47.2211248369165
1150,45.8772223822841
1151,58.2109377406943
1152,47.4910535601487
1153,57.0131884474591
1154,35.7717767441735
1155,49.3165387808169
1156,33.928116809087
1157,45.3601642381647
1158,52.767896043041
1159,47.3399363745144
1160,45.4980082800417
1161,48.6098225171154
1162,54.7079413829007
1163,54.1088007932434
1164,32.0504231180516
1165,47.313337109868
1166,56.028558493441
1167,61.535234521977
1168,46.7770831242543
1169,46.5106026266977
1170,51.6300994709725
1171,47.5190734637638
1172,44.2640523257405
1173,51.0071841624138
1174,44.7793966353106
1175,37.4722673909379
1176,26.1477913656099
1177,57.7695077326696
1178,58.7627786664538
1179,38.3112185163103
1180,56.4351394409427
1181,54.0465627303014
1182,57.5174259548434
1183,53.4939249231022
1184,55.5769367077651
1185,46.3075052886118
1186,58.5669558250985
1187,25.9621465874026
1188,38.7556586236603
1189,58.4645952696181
1190,60.3583387081196
1191,45.8409993299037
1192,63.9390040027222
1193,45.2643989552946
1194,55.4229933240249
1195,57.3139578309301
1196,38.1043003571941
1197,59.1554461521952
1198,26.6747710361658
1199,45.2908227618297
1200,38.5612143625885
1201,56.3687344957978
1202,49.9830480112703
1203,55.1713943778555
1204,56.0854261234087
1205,61.7434151642
1206,54.8483365446295
1207,54.7750911271482
1208,65.987481944323
1209,42.004370923849
1210,56.5818371421247
1211,59.7244628993
1212,53.7902737423348
1213,46.1356836211664
1214,56.4954748455918
1215,38.5789454919225
1216,57.1596465053522
1217,53.3196539439045
1218,55.4918433981872
1219,46.1716334613661
1220,45.5262159926379
1221,46.5989371074801
1222,44.7287484365579
1223,46.3232168774096
1224,47.8961311445444
1225,60.9958329293603
1226,46.6739881624111
1227,55.65935714257
1228,47.9637478274925
1229,35.558379537207
1230,56.0639065524568
1231,48.5111114927456
1232,43.8088517667079
1233,45.8498365072329
1234,54.4668365148018
1235,45.9646416264628
1236,35.2677364168129
1237,56.4227395657174
1238,36.8005777868624
1239,43.5856494007978
1240,56.3275477781495
1241,56.1049533132101
1242,58.4183489255537
1243,45.1790012485274
1244,55.5698676327922
1245,58.1541747860101
1246,45.1283007932963
1247,48.3194285865028
1248,51.2235224466513
1249,50.029610392116
1250,56.7360345792289
1251,44.8012152027867
1252,36.9498767844276
1253,26.9870206201036
1254,55.6415569995633
1255,44.7894223571574
1256,57.3362774785388
1257,53.6294014540566
1258,63.0752146643219
1259,63.060663444312
1260,51.2305225277845
1261,45.1876829036136
1262,53.8745506107755
1263,54.3242441146085
1264,54.7024794096897
1265,54.3600124402551
1266,43.2257562690606
1267,48.126148178208
1268,55.1061730806487
1269,44.8046713308492
1270,48.1977135374313
1271,55.9972323859136
1272,46.9742653602772
1273,36.3603787202843
1274,25.4531338228477
1275,48.326635054009
1276,55.3693416638818
1277,54.4656240494453
1278,54.3918649381824
1279,46.4762634136515
1280,47.5727581924053
1281,33.1441707831015
1282,45.2756896163439
1283,44.0053377681302
1284,57.811172704873
1285,65.35605738656
1286,56.3334739428361
1287,24.2296206773353
1288,30.5776127870613
1289,55.3349646445288
1290,24.471399306764
1291,56.8041447821611
1292,28.8760508192496
1293,45.6927969717442
1294,57.1993999760626
1295,38.7265121198833
1296,56.5509867114592
1297,46.5690489643119
1298,48.7728954751206
1299,44.0967193313743
1300,39.7896040654085
1301,46.3288986646969
1302,58.1006892633216
1303,54.3892537579125
1304,48.26012506682
1305,47.0981413172616
1306,58.8840314530411
1307,44.8522163092781
1308,27.2077160217165
1309,49.4776533871323
1310,55.1404691064182
1311,57.219617889957
1312,56.1940997882481
1313,45.066546884536
1314,43.9150094437537
1315,35.5546163757654
1316,45.3012450844991
1317,46.2656941029784
1318,45.9684119790911
1319,57.6727094478906
1320,48.0360867927571
1321,46.618740919244
1322,53.4661580947348
1323,46.7195462516494
1324,55.8161570686619
1325,55.8040316192738
1326,35.7031683759088
1327,58.1685477343913
1328,56.244414418596
1329,57.5693196852563
1330,47.8454800081482
1331,48.0516438497348
1332,66.7374321912866
1333,42.7004998202128
1334,55.4166499233677
1335,56.9839885682138
1336,51.3951117538785
1337,58.9034343936724
1338,35.9345235291866
1339,46.2581188052618
1340,57.1110567488464
1341,59.3497256939011
1342,44.3640851461194
1343,57.9217905404055
1344,47.2396462034498
1345,48.5158969805022
1346,54.8720227764178
1347,54.8346341898661
1348,43.6517052742334
1349,55.0473000444166
1350,44.9050990539811
1351,48.0947245504689
1352,55.9420854661036
1353,56.1211403298449
1354,42.5046248143089
1355,45.7182463263198
1356,56.2761697217712
1357,45.251900893012
1358,54.7344524520222
1359,47.6134288040322
1360,48.6330498655864
1361,35.6583657505218
1362,45.2178501772706
1363,57.8627145816621
1364,65.4370469553642
1365,54.2996132608782
1366,57.2994244912387
1367,54.208181416236
1368,63.8358324251328
1369,45.8612743329201
1370,64.9597912903421
1371,45.9382765332147
1372,56.0956268551644
1373,29.4034856430319
1374,54.5183412705833
1375,55.3611452244775
